YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,WKSWORK1,UHRSWORK,INCTOT,INCWAGE
2020,202001,478958,2020000053009,24890,2020004789581,100724,1,2,31309,2,59,0,2,52,60,46400,40400
2020,202001,478958,2020000053009,24890,2020004789581,100724,1,3,23973,1,33,0,2,52,30,143000,0
2020,202001,478958,2020000053009,24890,2020004789581,100724,1,5,27903,2,25,6,63,30,12,15000,15000
2020,202001,479351,2020000077125,10873,2020004793511,50224,1,3,12314,1,38,11,114,52,38,30000,30000
2020,202001,479482,2020000086102,16899,2020004794821,50524,1,1,16899,1,47,8,81,52,60,100000,100000
2020,202001,479482,2020000086102,16899,2020004794821,50524,1,2,16375,2,49,8,81,40,20,21100,0
2020,202001,479613,2020000093661,8253,2020004796131,110524,1,1,8253,2,29,6,63,52,29,54000,54000
2020,202001,479613,2020000093661,8253,2020004796131,110524,1,2,8515,1,30,6,63,52,40,6000,6000
2020,202001,479744,2020000101065,10873,2020004797441,100524,1,1,10873,1,51,10,101,52,40,83000,80000
2020,202001,479744,2020000101065,10873,2020004797441,100524,1,2,11397,2,48,6,63,52,36,36500,30000
2020,202001,480137,2020000124005,14934,2020004801371,60124,1,1,14934,1,43,11,116,52,48,102000,95000
2020,202001,480137,2020000124005,14934,2020004801371,60124,1,2,14803,2,42,11,114,52,40,78000,78000
2020,202001,480137,2020000124005,14934,2020004801371,60124,1,4,15458,1,18,6,63,8,8,900,900
2020,202001,480268,2020000132320,9825,2020004802681,60124,1,1,9825,1,33,6,65,52,60,43000,43000
2020,202001,480399,2020000138809,12314,2020004803991,140024,1,1,12314,1,51,10,101,52,48,61000,61000
2020,202001,480399,2020000138809,12314,2020004803991,140024,1,2,12707,2,53,6,63,28,25,12000,12000
2020,202001,480399,2020000138809,12314,2020004803991,140024,1,3,14410,1,22,8,81,52,31,11000,11000
2020,202001,480399,2020000138809,12314,2020004803991,140024,1,4,14934,2,21,7,71,52,30,15000,15000
2020,202001,480661,2020000154923,47553,2020004806611,80424,1,1,47553,2,36,11,115,52,60,134000,134000
2020,202001,480792,2020000163192,8777,2020004807921,30224,1,1,8777,2,38,11,114,52,40,134000,134000
2020,202001,480792,2020000163192,8777,2020004807921,30224,1,2,10218,1,36,11,114,52,40,85000,85000
2020,202001,480923,2020000170320,10611,2020004809231,80424,1,1,10611,1,33,10,101,52,40,83000,83000
2020,202001,481054,2020000179265,12314,2020004810541,80524,1,1,12314,1,49,10,101,52,40,100000,100000
2020,202001,481185,2020000187113,31178,2020004811851,90224,1,1,31178,2,34,8,81,52,36,26900,26900
2020,202001,481447,2020000203595,29475,2020004814471,80524,1,1,29475,1,37,10,101,52,40,70200,70000
2020,202001,481447,2020000203595,29475,2020004814471,80524,1,2,39955,2,31,11,114,52,32,60200,60000
2020,202001,481578,2020000209972,7336,2020004815781,100724,1,1,7336,2,59,11,116,52,40,170000,120000
2020,202001,481971,2020000234654,16375,2020004819711,120424,1,1,16375,2,39,11,116,50,21,35000,35000
2020,202001,481971,2020000234654,16375,2020004819711,120424,1,2,21091,1,35,11,116,51,40,70000,0
2020,202001,482364,2020000260277,16637,2020004823641,150024,1,1,16637,2,41,10,101,40,4,8000,5000
2020,202001,482364,2020000260277,16637,2020004823641,150024,1,2,16637,1,42,11,114,52,40,160000,160000
2020,202001,482495,2020000267994,7598,2020004824951,30124,1,1,7598,2,53,10,101,52,40,150000,150000
2020,202001,482495,2020000267994,7598,2020004824951,30124,1,2,7598,1,52,10,101,52,40,455000,0
2020,202001,482495,2020000267994,7598,2020004824951,30124,1,3,9301,2,23,10,101,52,40,56000,56000
2020,202001,482495,2020000267994,7598,2020004824951,30124,1,4,7467,2,18,6,61,26,15,4000,4000
2020,202001,482626,2020000275732,14017,2020004826261,100424,1,1,14017,1,53,11,114,52,40,156000,156000
2020,202001,482626,2020000275732,14017,2020004826261,100424,1,2,11921,2,54,11,114,52,40,36000,36000
2020,202001,482757,2020000283794,11266,2020004827571,50324,1,3,14017,1,27,7,71,0,0,1100,0
2020,202001,482757,2020000283794,11266,2020004827571,50324,1,4,14148,2,23,11,114,0,0,0,0
2020,202001,483019,2020000299578,6681,2020004830191,130024,1,1,6681,1,54,4,40,52,40,90000,0
2020,202001,483019,2020000299578,6681,2020004830191,130024,1,2,6288,2,57,6,63,52,40,82000,52000
2020,202001,483150,2020000307790,15196,2020004831501,90224,1,2,15589,1,39,6,63,52,40,24000,24000
2020,202001,483281,2020000315631,11397,2020004832811,30224,1,1,11397,2,29,11,114,52,40,33400,31000
2020,202001,483281,2020000315631,11397,2020004832811,30224,1,2,10873,1,28,10,101,52,45,60000,58000
2020,202001,483412,2020000325005,12969,2020004834121,20024,1,1,12969,2,51,6,65,52,40,60000,60000
2020,202001,483412,2020000325005,12969,2020004834121,20024,1,2,12969,1,51,6,63,52,40,55000,55000
2020,202001,483543,2020000333380,8515,2020004835431,80124,1,2,11528,1,24,10,101,52,40,35000,35000
2020,202001,483674,2020000340664,33405,2020004836741,80524,1,1,33405,1,34,11,114,52,40,175000,175000
2020,202001,483674,2020000340664,33405,2020004836741,80524,1,2,34453,2,30,11,114,52,55,125000,110000
2020,202001,483805,2020000347565,11004,2020004838051,80524,1,1,11004,2,55,11,114,52,55,74000,14000
2020,202001,483805,2020000347565,11004,2020004838051,80524,1,2,9039,1,51,10,101,52,40,77700,72000
2020,202001,483936,2020000355211,9825,2020004839361,80224,1,2,12707,2,55,5,50,0,0,0,0
2020,202001,484198,2020000372821,19519,2020004841981,160024,1,1,19519,2,52,6,63,52,50,55000,55000
2020,202001,484198,2020000372821,19519,2020004841981,160024,1,2,19650,1,54,8,81,52,40,104000,85000
2020,202001,484198,2020000372821,19519,2020004841981,160024,1,3,21353,1,25,8,81,52,20,7700,7700
2020,202001,484198,2020000372821,19519,2020004841981,160024,1,4,19912,2,28,7,71,52,32,15000,15000
2020,202001,484329,2020000380747,7598,2020004843291,30224,1,1,7598,2,51,6,63,42,25,43900,3900
2020,202001,484329,2020000380747,7598,2020004843291,30224,1,3,8384,1,42,6,63,52,80,77000,40000
2020,202001,484591,2020000396564,5502,2020004845911,130024,1,1,5502,1,53,7,71,52,40,190000,190000
2020,202001,484591,2020000396564,5502,2020004845911,130024,1,2,5633,2,48,10,101,52,40,120000,0
2020,202001,484722,2020000404992,6026,2020004847221,140024,1,1,6026,2,47,10,101,52,50,130000,130000
2020,202001,484853,2020000413645,34846,2020004848531,110224,1,1,34846,2,57,7,71,3,40,18200,18200
2020,202001,484984,2020000421685,6288,2020004849841,10024,1,1,6288,1,56,3,30,52,35,38900,38900
2020,202001,484984,2020000421685,6288,2020004849841,10024,1,2,5764,2,43,7,71,0,0,0,0
2020,202001,485115,2020000428914,24104,2020004851151,120224,1,1,24104,1,41,6,63,52,40,80000,80000
2020,202001,485115,2020000428914,24104,2020004851151,120224,1,2,22008,2,38,6,63,52,40,30000,30000
2020,202001,485377,2020000445610,8646,2020004853771,50424,1,1,8646,1,58,7,71,52,48,100000,100000
2020,202001,485377,2020000445610,8646,2020004853771,50424,1,2,8908,2,58,6,63,0,0,0,0
2020,202001,485639,2020000462393,11004,2020004856391,50124,1,1,11004,2,43,11,115,52,30,90000,90000
2020,202001,485639,2020000462393,11004,2020004856391,50124,1,2,11659,1,43,11,115,52,50,587000,587000
2020,202001,485770,2020000469748,3537,2020004857701,100124,1,2,4978,1,37,10,101,36,40,44000,44000
2020,202001,486032,2020000484320,14803,2020004860321,110624,1,1,14803,1,41,10,101,52,40,84000,84000
2020,202001,486032,2020000484320,14803,2020004860321,110624,1,2,12969,2,42,10,101,40,35,32000,32000
2020,202001,486032,2020000484320,14803,2020004860321,110624,1,3,10218,1,19,5,50,0,0,500,0
2020,202001,486163,2020000491624,8253,2020004861631,10024,1,1,8253,2,41,10,101,52,60,475000,0
2020,202001,486163,2020000491624,8253,2020004861631,10024,1,2,8253,1,53,6,63,16,30,6900,0
2020,202001,486294,2020000498504,12183,2020004862941,50224,1,2,15196,2,60,10,101,0,0,66600,0
2020,202001,486556,2020000515192,13624,2020004865561,60224,1,1,13624,2,53,8,81,52,40,50000,50000
2020,202001,486556,2020000515192,13624,2020004865561,60224,1,2,12969,1,57,6,63,52,50,50000,50000
2020,202001,486556,2020000515192,13624,2020004865561,60224,1,3,15196,2,20,6,63,52,25,9000,9000
2020,202001,486687,2020000523778,5633,2020004866871,80224,1,1,5633,1,25,10,101,5,40,17100,17100
2020,202001,486687,2020000523778,5633,2020004866871,80224,1,2,6157,2,24,10,101,4,50,50170,50000
2020,202001,486818,2020000531141,14934,2020004868181,150024,1,1,14934,2,46,11,114,52,40,68000,68000
2020,202001,486818,2020000531141,14934,2020004868181,150024,1,2,15720,2,18,5,50,42,1,6000,0
2020,202001,486949,2020000540564,13362,2020004869491,80424,1,1,13362,2,31,10,101,52,45,145000,145000
2020,202001,486949,2020000540564,13362,2020004869491,80424,1,2,12314,1,33,10,101,0,0,6000,0
2020,202001,487080,2020000548547,10218,2020004870801,10024,1,1,10218,1,54,5,50,0,0,2400,0
2020,202001,487211,2020000557899,13100,2020004872111,100124,1,1,13100,2,53,10,101,52,40,40000,40000
2020,202001,487211,2020000557899,13100,2020004872111,100124,1,2,16637,1,53,10,101,52,10,4200,4200
2020,202001,487211,2020000557899,13100,2020004872111,100124,1,3,13624,1,22,10,101,36,34,19000,19000
2020,202001,487211,2020000557899,13100,2020004872111,100124,1,4,12969,2,18,6,63,0,0,0,0
2020,202001,487342,2020000566245,8515,2020004873421,50424,1,1,8515,2,51,6,63,52,40,79000,76000
2020,202001,487342,2020000566245,8515,2020004873421,50424,1,2,8908,1,53,7,71,52,40,100000,100000
2020,202001,487342,2020000566245,8515,2020004873421,50424,1,3,10218,1,30,6,61,52,35,21600,13700
2020,202001,487473,2020000575237,11004,2020004874731,130024,1,1,11004,2,31,10,101,52,40,52000,52000
2020,202001,487473,2020000575237,11004,2020004874731,130024,1,2,10873,1,31,7,71,51,40,95000,95000
2020,202001,487473,2020000575237,11004,2020004874731,130024,1,5,11266,1,30,7,71,52,45,65000,65000
2020,202001,487604,2020000583438,4454,2020004876041,130024,1,2,5371,2,57,7,71,52,49,42040,42000
2020,202001,487735,2020000591360,11528,2020004877351,60224,1,3,15589,1,44,6,63,52,40,21000,21000
2020,202001,487866,2020000600097,14279,2020004878661,50324,1,1,14279,1,37,10,101,52,40,130000,130000
2020,202001,487866,2020000600097,14279,2020004878661,50324,1,2,14934,2,34,10,101,52,20,20000,20000
2020,202001,487997,2020000607863,12838,2020004879971,100524,1,2,12052,2,44,6,63,52,20,5000,5000
2020,202001,487997,2020000607863,12838,2020004879971,100524,1,3,11921,2,18,6,65,0,0,3000,0
2020,202001,488128,2020000616327,6943,2020004881281,60224,1,1,6943,1,60,8,81,0,0,1000,0
2020,202001,488259,2020000624443,20305,2020004882591,90224,1,1,20305,1,46,6,65,52,50,140000,140000
2020,202001,488259,2020000624443,20305,2020004882591,90224,1,2,12838,2,33,7,71,52,36,26000,26000
2020,202001,488259,2020000624443,20305,2020004882591,90224,1,6,18209,1,59,6,63,36,40,40000,40000
2020,202001,488521,2020000640670,7205,2020004885211,100324,1,1,7205,1,32,11,114,52,40,62000,62000
2020,202001,488521,2020000640670,7205,2020004885211,100324,1,2,6943,2,35,11,114,52,40,73000,73000
2020,202001,488783,2020000656827,14672,2020004887831,160024,1,1,14672,2,53,6,63,52,38,86000,0
2020,202001,488914,2020000664707,9039,2020004889141,100524,1,1,9039,2,54,11,114,52,55,100000,100000
2020,202001,488914,2020000664707,9039,2020004889141,100524,1,2,8908,1,54,11,114,52,60,90000,90000
2020,202001,488914,2020000664707,9039,2020004889141,100524,1,3,9825,1,22,10,101,24,40,20000,20000
2020,202001,489045,2020000672635,18078,2020004890451,50424,1,1,18078,2,30,10,101,52,40,60000,60000
2020,202001,489176,2020000679427,22925,2020004891761,120124,1,1,22925,2,28,10,101,52,55,77000,77000
2020,202001,489176,2020000679427,22925,2020004891761,120124,1,2,27117,1,30,10,101,52,60,75000,75000
2020,202001,489307,2020000687337,8253,2020004893071,40024,1,1,8253,2,49,11,114,52,40,103000,103000
2020,202001,489307,2020000687337,8253,2020004893071,40024,1,2,7991,1,48,7,71,52,40,100000,100000
2020,202001,489569,2020000703400,9825,2020004895691,30124,1,1,9825,1,41,11,114,52,35,119000,107000
2020,202001,489569,2020000703400,9825,2020004895691,30124,1,2,11135,2,28,11,114,52,40,85000,75000
2020,202001,489831,2020000718672,10742,2020004898311,90124,1,1,10742,2,38,10,101,52,50,60000,60000
2020,202001,489831,2020000718672,10742,2020004898311,90124,1,2,12707,1,35,10,101,52,50,118000,118000
2020,202001,489962,2020000727979,18209,2020004899621,90224,1,2,17816,2,56,6,63,4,24,2200,2200
2020,202001,489962,2020000727979,18209,2020004899621,90224,1,3,25021,1,29,8,81,52,40,15000,15000
2020,202001,490093,2020000735669,11790,2020004900931,100624,1,1,11790,2,50,0,2,0,0,2400,0
2020,202001,490093,2020000735669,11790,2020004900931,100624,1,2,13493,1,50,6,65,4,30,430,430
2020,202001,490224,2020000743756,12314,2020004902241,110524,1,1,12314,2,56,11,114,52,40,90000,90000
2020,202001,490224,2020000743756,12314,2020004902241,110524,1,2,20567,2,25,10,101,52,40,12000,12000
2020,202001,490486,2020000759095,10480,2020004904861,50124,1,1,10480,1,30,10,101,52,50,100000,80000
2020,202001,490486,2020000759095,10480,2020004904861,50124,1,2,10742,2,36,10,101,52,48,50000,50000
2020,202001,490617,2020000767754,6812,2020004906171,100424,1,1,6812,1,58,10,101,52,50,587000,587000
2020,202001,490748,2020000776390,19912,2020004907481,110724,1,1,19912,1,40,6,61,52,60,31000,31000
2020,202001,490748,2020000776390,19912,2020004907481,110724,1,2,14934,2,46,6,61,0,0,0,0
2020,202001,491010,2020000794458,8908,2020004910101,150024,1,3,9825,2,34,10,101,52,40,80300,80000
2020,202001,491141,2020000802581,29737,2020004911411,100124,1,1,29737,1,44,6,63,52,40,8400,0
2020,202001,491141,2020000802581,29737,2020004911411,100124,1,2,29213,2,40,6,63,52,6,1800,1800
2020,202001,491403,2020000816405,16244,2020004914031,80324,1,1,16244,2,32,11,116,52,55,45000,45000
2020,202001,491534,2020000824876,6550,2020004915341,100524,1,1,6550,1,57,11,114,52,45,53800,10000
2020,202001,491534,2020000824876,6550,2020004915341,100524,1,2,5764,2,55,11,114,52,45,190000,190000
2020,202001,491665,2020000832038,28820,2020004916651,80524,1,1,28820,1,43,6,61,52,32,40000,22000
2020,202001,491665,2020000832038,28820,2020004916651,80524,1,2,25283,2,43,6,61,52,32,27000,20000
2020,202001,491665,2020000832038,28820,2020004916651,80524,1,3,19126,1,18,5,50,0,0,0,0
2020,202001,491796,2020000840818,19388,2020004917961,20024,1,1,19388,2,32,8,81,52,12,12600,12600
2020,202001,491796,2020000840818,19388,2020004917961,20024,1,2,18602,1,32,7,71,52,40,110000,70000
2020,202001,491927,2020000849497,11790,2020004919271,40024,1,2,10218,2,53,6,65,0,0,0,0
2020,202001,491927,2020000849497,11790,2020004919271,40024,1,3,12314,1,23,7,71,48,40,47400,45000
2020,202001,492058,2020000857054,15196,2020004920581,90224,1,1,15196,1,45,10,101,52,50,170000,170000
2020,202001,492058,2020000857054,15196,2020004920581,90224,1,2,16113,2,55,10,101,52,48,96000,96000
2020,202001,492189,2020000863888,18340,2020004921891,100724,1,1,18340,1,34,6,63,52,25,21400,15000
2020,202001,492189,2020000863888,18340,2020004921891,100724,1,2,20829,1,36,4,40,52,40,35000,35000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,1,54758,1,54,4,40,52,40,60000,60000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,2,55675,2,47,4,40,0,0,0,0
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,3,57378,1,25,7,71,52,40,26000,26000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,4,57116,2,21,7,71,52,40,40000,40000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,5,57116,2,21,7,71,52,40,40000,40000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,6,47815,2,19,7,71,52,40,40000,40000
2020,202001,492582,2020000889354,54758,2020004925821,110324,1,7,52662,1,18,6,63,52,40,34000,34000
2020,202001,492713,2020000897300,11266,2020004927131,110724,1,1,11266,2,46,11,114,52,40,99000,93000
2020,202001,492713,2020000897300,11266,2020004927131,110724,1,2,9825,1,50,7,71,52,40,67000,67000
2020,202001,492844,2020000904508,9039,2020004928441,50724,1,1,9039,2,57,7,71,52,40,45000,45000
2020,202001,492844,2020000904508,9039,2020004928441,50724,1,2,14672,1,27,10,101,52,36,48700,40100
2020,202001,492844,2020000904508,9039,2020004928441,50724,1,3,11397,1,57,7,71,52,60,60000,0
2020,202001,493106,2020000920525,8908,2020004931061,100724,1,1,8908,2,38,11,115,52,40,108000,108000
2020,202001,493106,2020000920525,8908,2020004931061,100724,1,2,9563,1,43,10,101,52,40,92000,92000
2020,202001,493237,2020000928382,12576,2020004932371,120324,1,2,14541,2,51,11,114,52,40,108000,108000
2020,202001,493368,2020000936887,14017,2020004933681,60124,1,1,14017,2,59,10,101,52,36,81000,80000
2020,202001,493368,2020000936887,14017,2020004933681,60124,1,2,13886,1,60,6,63,0,0,30000,0
2020,202001,493499,2020000945067,23973,2020004934991,110324,1,1,23973,2,45,7,71,1,40,430,430
2020,202001,494023,2020000976831,23711,2020004940231,110424,1,1,23711,2,54,10,101,52,25,13400,13400
2020,202001,494023,2020000976831,23711,2020004940231,110424,1,2,34191,2,30,10,101,52,8,4800,4800
2020,202001,494023,2020000976831,23711,2020004940231,110424,1,3,34322,1,26,11,115,4,45,9000,9000
2020,202001,494023,2020000976831,23711,2020004940231,110424,1,4,29606,2,24,10,101,0,0,0,0
2020,202001,494285,2020000993169,19388,2020004942851,110324,1,2,16113,1,52,1,16,52,40,24000,24000
2020,202001,494285,2020000993169,19388,2020004942851,110324,1,3,11004,1,21,6,63,52,40,24000,24000
2020,202001,494416,2020001001945,11790,2020004944161,150024,1,1,11790,2,44,4,40,0,0,0,0
2020,202001,494416,2020001001945,11790,2020004944161,150024,1,2,11528,1,52,3,30,0,0,8400,0
2020,202001,494416,2020001001945,11790,2020004944161,150024,1,3,13231,1,26,6,63,36,40,27000,27000
2020,202001,494416,2020001001945,11790,2020004944161,150024,1,4,13231,2,20,8,81,49,32,17000,17000
2020,202001,494678,2020001019313,8515,2020004946781,110624,1,3,9170,2,37,8,81,0,0,1700,0
2020,202001,494809,2020001028214,8253,2020004948091,110224,1,1,8253,1,54,11,115,52,40,180000,180000
2020,202001,494940,2020001035898,11790,2020004949401,80524,1,1,11790,2,34,11,114,48,35,71600,40000
2020,202001,494940,2020001035898,11790,2020004949401,80524,1,2,12707,1,33,10,101,52,55,279000,275000
2020,202001,495071,2020001044752,8253,2020004950711,50424,1,1,8253,1,44,7,71,52,50,202000,121000
2020,202001,495071,2020001044752,8253,2020004950711,50424,1,2,8384,2,40,6,64,0,0,0,0
2020,202001,495202,2020001051982,13624,2020004952021,50524,1,1,13624,1,32,11,114,52,40,100200,100000
2020,202001,495202,2020001051982,13624,2020004952021,50524,1,2,16506,2,31,0,2,0,0,0,0
2020,202001,495464,2020001069655,9170,2020004954641,110624,1,2,7991,2,56,2,26,52,32,17700,17700
2020,202001,495464,2020001069655,9170,2020004954641,110624,1,3,10349,2,22,6,63,48,30,25000,25000
2020,202001,495464,2020001069655,9170,2020004954641,110624,1,4,11266,1,30,10,101,52,40,38000,38000
2020,202001,495595,2020001077432,10611,2020004955951,30124,1,1,10611,1,57,6,63,52,40,62000,62000
2020,202001,495726,2020001086486,15327,2020004957261,50324,1,1,15327,1,44,10,101,52,45,62600,15000
2020,202001,495726,2020001086486,15327,2020004957261,50324,1,2,14148,2,43,10,101,52,50,587000,587000
2020,202001,495988,2020001102226,14017,2020004959881,140024,1,2,18602,2,23,6,63,0,0,8720,0
2020,202001,496250,2020001117809,23973,2020004962501,150024,1,1,23973,1,36,10,101,52,40,145200,145000
2020,202001,496250,2020001117809,23973,2020004962501,150024,1,2,21353,2,39,10,101,52,40,150000,140000
2020,202001,496512,2020001132127,6681,2020004965121,50124,1,1,6681,1,52,11,114,52,84,168000,168000
2020,202001,496643,2020010002096,3668,2020004966431,50225,4,1,3668,2,31,2,23,0,0,1600,0
2020,202001,496774,2020010006573,8515,2020004967741,50325,4,1,8515,2,19,6,63,0,0,0,0
